ASIN,Overall_Rating,Review_Count,5Star,4Star,3Star,2Star,1Star
B0DN59DWPF,2.7,3.0,52,17,0,16,15
B0DN5R5QLD,4.6,10.0,46,30,12,12,0
B0DN5PJKQS,5.0,1.0,100,0,0,0,0
B0DNJGXQSZ,,,100,0,0,0,0
B0DJ2X9C3W,4.4,12.0,64,18,8,3,7
B0DJ2XJ5BQ,4.4,11.0,64,18,8,3,7
B0DJ273LKL,4.5,12.0,64,18,8,3,7
B0DNR12PN4,4.3,19.0,69,12,12,0,7
B0DJ7FL44M,3.9,11.0,49,11,21,19,0
B0DNQNBDMW,3.6,30.0,47,8,21,11,13
B0DLNWFMLV,5.0,2.0,66,0,34,0,0
B0DNQN5VSM,3.5,3.0,0,0,0,0,0
B0DMVD6QMY,,,0,0,0,0,0
B0DMVHBYN7,,,0,0,0,0,0
B0DMSC8HX3,,,0,0,0,0,0
B0DMS83G1H,,,0,0,0,0,0
B0DMSF3P5V,5.0,7.0,100,0,0,0,0
B0DJ8WC1SX,5.0,1.0,100,0,0,0,0
B0DJVPGBKG,,,100,0,0,0,0
B0DK1N1G9X,,,0,0,0,0,100
B0DK1RHRZM,5.0,1.0,100,0,0,0,0
B0DNQ98K83,3.4,4.0,0,0,0,0,0
B0DGCNTLGQ,4.1,81.0,62,8,16,5,9
B0DNQBT39V,,,0,0,0,0,0
B0DNQ5J17L,,,0,0,0,0,0
B0DJFF1QV5,,,0,0,0,0,0
B0DJNF31PL,,,0,0,0,0,0
B0DLT18ZBT,5.0,4.0,100,0,0,0,0
B0DNQHJ8QW,5.0,1.0,100,0,0,0,0
B0DLT1RKSL,5.0,3.0,73,0,27,0,0
B0DLT2JNV3,3.8,8.0,62,13,13,0,12
B0DNQCNDK1,1.0,2.0,0,0,0,0,100
B0DKNTZZNM,,,0,0,0,0,0
B0DK3KG23S,,,0,0,0,0,0
B0DKTMQCM5,4.5,42.0,73,20,3,0,4
B0DK4NZ8HW,5.0,2.0,58,0,42,0,0
B0D7VXY3F1,,,0,0,0,0,0
B0DFWF1YBR,4.4,44.0,73,11,6,6,4
B0DNHVK4SS,,,0,0,0,0,0
B0DLNQMW6Q,,,0,0,0,0,0
B0DNJ16D35,,,0,0,0,0,0
B0DHGC3LGK,3.0,2.0,37,0,0,0,63
B0DN1QRNLY,4.0,3.0,66,0,34,0,0
B0DMDYTGVH,3.7,8.0,55,17,0,0,28
B0DLWSG51H,5.0,2.0,100,0,0,0,0
B0DKXP2GXV,,,0,0,0,0,0
B0DJT896XY,3.2,9.0,35,23,15,0,27
B0DNB2HGYK,3.7,3.0,100,0,0,0,0
B0DLFTKZNC,,,0,0,0,0,0
B0DMRPZ1XN,3.6,18.0,60,7,7,11,15
B0DHCTQ14N,,,0,0,0,0,0
B0DHCTHN8S,5.0,2.0,56,0,0,0,44
B0DM24K3P7,3.1,6.0,36,0,34,15,15
B0DM5R1V7Z,5.0,3.0,83,0,0,17,0
B0DJPDBH1K,4.4,7.0,57,25,18,0,0
B0DJPCP3NS,5.0,4.0,55,23,0,0,22
B0DJPFKNVF,4.7,5.0,77,23,0,0,0
B0DK1Y8ZQK,,,0,0,0,0,0
B0DNN212QN,3.9,18.0,0,0,0,100,0
B0DNN1XDGY,4.0,17.0,0,0,0,0,0
B0DMD7ZY4J,4.6,2.0,78,22,0,0,0
B0DGLBB76D,5.0,2.0,100,0,0,0,0
B0DGKW25ND,4.6,73.0,75,12,5,4,4
B0DNMRVZMT,3.6,17.0,71,14,7,3,5
B0DHPF5BY8,3.9,6.0,69,13,0,0,18
B0DNML2ZJJ,,,0,0,0,0,0
B0DNMKJD44,,,0,0,0,0,0
B0DKSV5KRP,4.5,4.0,49,51,0,0,0
B0DJQPQ34R,,,0,0,100,0,0
B0DJQRRR1Z,,,0,0,0,0,0
B0DMP1MVJ6,5.0,2.0,100,0,0,0,0
B0DDL22DFZ,,,0,0,0,0,0
B0DNMCTJSW,4.0,1.0,0,100,0,0,0
B0DHX7V87J,5.0,1.0,100,0,0,0,0
B0DKNHMVFK,,,0,0,0,0,0
B0DN13ZYF8,3.3,4.0,44,0,29,0,27
B0DJSMCWKV,3.5,21.0,44,20,12,6,18
B0DK71YXZR,,,0,0,0,0,0
B0DNM1MFH9,,,0,0,0,0,0
B0DNLXL6L2,5.0,1.0,49,0,51,0,0
B0DL8VSB51,,,0,0,0,0,0
B0DL9R9DSL,,,0,0,0,0,0
B0DL8M24N3,,,0,0,0,0,0
B0DL8V2NW2,,,0,0,0,0,0
B0DMKBKJXT,,,0,0,0,0,0
B0DN7ZVYQJ,,,0,0,0,0,0
B0DM252CH7,,,0,0,0,0,0
B0DJSJZHJ1,5.0,1.0,100,0,0,0,0
B0DJSPSH9X,,,0,0,0,0,0
B0DJJRJ3WR,,,0,0,0,0,0
B0DNKJ9CNG,4.5,15.0,58,14,14,0,14
B0CXQ39R28,4.4,22.0,85,0,3,0,12
B0DHRSWFYJ,4.6,52.0,80,10,0,0,10
B0DMP6VT73,,,0,0,0,0,0
B0DM5FSXZW,3.4,15.0,29,36,0,14,21
B0DL2W7B8S,,,0,0,0,0,0
B0DK14XV86,5.0,1.0,100,0,0,0,0
B0DNJXGYCV,,,0,0,0,0,0
B0DNJY1FV4,,,0,0,0,0,0
B0DNJTC37B,5.0,2.0,100,0,0,0,0
B0DJ548R24,4.2,29.0,61,19,9,4,7
B0DHZVYSVY,2.8,2.0,46,0,0,0,54
B0DNJQ1RFV,1.0,2.0,0,0,0,0,100
B0DDRVSGH4,,,0,0,0,0,0
B0DJZJ8KDZ,4.1,14.0,75,0,0,25,0
B0DGCP5W7V,,,0,0,0,0,0
B0DJVMKKYP,5.0,1.0,100,0,0,0,0
B0DLL5TBYG,5.0,1.0,100,0,0,0,0
B0DNJJ1JMB,,,0,0,0,0,0
B0DJVFWG7T,4.1,4.0,44,28,28,0,0
B0DJ2CR7V6,,,0,0,0,0,0
B0DK596MTZ,,,0,0,0,0,0
B0DMV7DK84,,,100,0,0,0,0
B0DMV2QTP5,,,0,0,0,0,0
B0D127NC49,,,0,0,0,0,0
B0D9XZ5PFV,,,0,0,0,0,0
B0DNHNG6BB,3.9,6.0,71,14,7,3,5
B0DG1SFW8T,4.7,3.0,43,13,22,0,22
B0DNFFD1BR,,,0,0,0,0,0
B0DNFCDR3Q,,,0,0,0,0,0
B0DGCHG1F2,,,0,0,0,0,0
B0DG25L9S5,5.0,2.0,100,0,0,0,0
B0DNBLBK5X,4.4,72.0,71,13,5,0,11
B0DLN3SCHQ,,,0,0,0,0,0
B0DLGKKLDY,,,0,0,0,0,0
B0DJ8H1R5W,,,0,0,0,0,0
B0DJ2RM1Q8,3.5,4.0,26,25,25,24,0
B0DM57W5TK,4.6,5.0,64,36,0,0,0
B0DKSZJF34,1.0,3.0,0,0,0,0,100
B0DMFCP2CH,5.0,1.0,100,0,0,0,0
B0DMF72X9J,,,0,0,0,0,0
B0CW38JHQ4,,,0,0,0,0,0
B0DMF7CMHM,5.0,1.0,100,0,0,0,0
B0DGX29XSY,5.0,2.0,100,0,0,0,0
B0DJGXWY8V,,,0,0,0,0,0
B0DJ8P49FX,5.0,1.0,100,0,0,0,0
B0DF2N3VCD,4.8,6.0,85,15,0,0,0
B0DGTM7GQQ,,,0,0,0,0,0
B0DGXK583G,5.0,2.0,67,0,33,0,0
B0DGXFLJ8L,2.5,2.0,0,0,62,38,0
B0DNFR46YK,2.0,1.0,0,0,0,100,0
B0DJVTLN5Z,1.0,1.0,0,0,0,0,100
B0DJVVGZVK,,,0,0,0,0,0
B0DJ6W3J2P,4.4,203.0,69,14,6,2,9
B0DK6Y8486,3.0,1.0,0,0,100,0,0
B0DNFJW14C,,,0,0,0,0,0
B0DNFGHZHC,4.0,1.0,50,0,0,50,0
B0DHGX49M9,,,0,0,0,0,0
B0DLW7RF33,4.2,3.0,50,0,50,0,0
B0DNFDTCT7,3.0,2.0,50,0,0,0,50
B0DM8MM656,,,0,0,0,0,0
B0DKHVZY2Y,4.7,113.0,83,12,4,0,1
B0DN1Q8834,5.0,1.0,100,0,0,0,0
B0DK96SHTL,4.4,3.0,40,60,0,0,0
B0DK96G1G1,,,0,0,0,0,0
B0DB4MN31Q,,,100,0,0,0,0
B0DM23FTVM,3.6,13.0,57,10,6,6,21
B0DHKQ3VVP,,,0,0,0,0,0
B0DK88HMMG,,,0,0,0,0,0
B0DJGN8RKC,,,100,0,0,0,0
B0DNF61TNN,5.0,3.0,100,0,0,0,0
B0DNF2M7RB,5.0,2.0,100,0,0,0,0
B0D4V1FGQF,3.8,15.0,55,21,0,0,24
B0DHZ4CL89,,,0,0,0,0,0
B0DLW45HM1,3.5,3.0,51,28,7,0,14
B0DFP9JD6R,,,0,0,100,0,0
B0DHCBDH11,,,0,0,0,0,0
B0DMSXD9GF,,,0,0,0,0,0
B0DHX1FBJ1,3.2,5.0,25,25,26,0,24
B0DN4MZMQ8,,,0,0,0,0,0
B0DJ8PD4HF,5.0,1.0,100,0,0,0,0
B0DHCZF2XZ,4.0,1.0,0,100,0,0,0
B0D73F8Z21,3.9,44.0,60,12,5,7,16
B0DMDZ1NQ7,4.5,4.0,40,60,0,0,0
B0D291TYBH,3.9,20.0,68,8,6,0,18
B0DMCZHP39,4.7,4.0,69,31,0,0,0
B0DLWVZH2D,,,0,0,0,0,0
B0DN8TPM3P,5.0,2.0,100,0,0,0,0
B0DLKLLLG9,4.4,595.0,76,8,4,3,9
B0DMZXD6Z8,5.0,4.0,100,0,0,0,0
B0DMWQH88B,5.0,5.0,77,23,0,0,0
B0DJSVNTJ5,4.4,67.0,73,12,6,3,6
B0DN13F5XD,5.0,2.0,100,0,0,0,0
B0DJR7548H,,,0,0,0,0,0
B0DFXWYZWP,3.9,159.0,54,16,12,8,10
B0DMVZRZRM,5.0,2.0,100,0,0,0,0
B0DMW1KWN1,5.0,2.0,100,0,0,0,0
B0DMSL52H6,3.5,3.0,78,9,3,1,9
B0DKFQ2SG5,3.0,4.0,46,27,0,27,0
B0DMVFXKQR,,,0,0,0,0,0
B0DLB1K7G5,2.4,4.0,0,0,49,0,51
B0DL9RTD85,3.6,9.0,25,22,39,14,0
B0DFPY16Q6,,,0,0,0,0,0
B0DFPQCY2L,,,0,0,0,0,0
B0DJNTDSZY,,,0,0,0,0,0
B0DGX7YS22,4.8,39.0,84,13,3,0,0
B0DHRHSGT8,4.2,9.0,63,21,0,16,0
B0DJMPXSKF,3.4,3.0,59,0,0,0,41
B0DKW84471,2.9,5.0,22,21,21,0,36
B0DHX946CF,5.0,2.0,100,0,0,0,0
B0DK3VJ33P,2.5,2.0,0,51,0,0,49
B0DHGM75GZ,4.7,5.0,72,28,0,0,0
B0DJX1FNX6,4.4,7.0,51,37,12,0,0
B0DN6GD92V,5.0,1.0,48,0,0,0,52
B0DN1G9383,3.0,1.0,0,0,100,0,0
B0DM9F3NDT,,,0,0,0,0,0
B0DM9B8SQG,,,0,0,0,0,0
B0DM9CQSK8,,,0,0,0,0,0
B0DN54XCJ3,,,0,0,0,0,0
B0DMVMJ3HB,,,0,0,0,0,0
B0DM9C1PRL,,,0,0,0,0,0
B0DN1H2WFS,,,0,0,0,0,0
B0DM9D8YJV,,,0,0,0,0,0
B0DLKRM73K,,,0,0,0,0,0
B0DLKSKMCX,,,0,0,0,0,0
B0DK2VYPWR,,,0,0,0,0,0
B0DM9CQBXH,,,0,0,0,0,0
B0DKDS2H5V,4.4,12.0,58,28,0,14,0
B0DL32HYNS,,,0,0,0,0,0
B0DKXHNYNL,,,0,0,0,0,0
B0DM9DYVLM,,,0,0,0,0,0
B0DLKTJCR5,2.0,1.0,0,0,0,100,0
B0DLKVCQXT,,,0,0,0,0,0
B0DM9D9QDF,,,0,0,0,0,0
B0DLKSZZ4R,,,0,0,0,0,0
B0DKP1YK1Z,,,0,0,0,0,0
B0DK7QRDDD,4.6,3.0,70,30,0,0,0
B0DNB4B3JL,,,0,0,0,0,0
B0DNB5PXX1,,,0,0,0,0,0
B0DHCL7WWB,,,0,0,0,0,0
B0DK1HZ11Q,4.0,6.0,53,24,0,0,23
B0DD7FF4SQ,,,0,0,0,0,0
B0DFWFB34F,,,0,0,0,0,0
B0DN6K4Q3M,,,0,0,0,0,0
B0DN6DZMC9,4.5,5.0,75,0,25,0,0
B0DJ6Y8PRV,4.9,25.0,85,6,9,0,0
B0DMR42SRC,,,0,0,0,0,0
B0DMR9HH5V,5.0,1.0,100,0,0,0,0
B0DN91VF1F,4.6,3.0,46,27,0,0,27
B0DN9HF5VZ,4.7,5.0,71,14,7,3,5
B0DK3H1Z2W,,,0,0,0,0,0
B0DM8YDJKR,4.7,7.0,69,16,8,2,5
B0DHVHQH55,3.9,38.0,54,19,12,6,9
B0DK9LGBW8,,,0,0,0,0,0
B0DM1JJJGL,,,0,0,0,0,0
B0DLKJH2N9,,,0,0,0,0,0
B0DMRMBKHZ,4.5,2.0,51,49,0,0,0
B0DM66M395,,,0,0,0,0,0
B0DHVGGV5S,4.1,31.0,58,22,10,0,10
B0DJR831J7,4.0,2.0,51,0,49,0,0
B0DM7GD89G,,,0,0,0,0,0
B0DM679M6Y,5.0,1.0,100,0,0,0,0
B0DJ6ZGXHP,,,0,0,0,0,0
B0DJR96PSR,,,0,0,0,0,0
B0DLKN37RW,,,0,0,0,0,0
B0DL5PMH5R,4.6,3.0,58,42,0,0,0
B0DM841R8D,,,0,0,0,0,0
B0DMSLF3HV,3.5,5.0,58,0,26,16,0
B0DLVWRCML,,,0,0,0,0,0
B0DMSBTJHW,4.4,3.0,28,72,0,0,0
B0DFQHPYRF,4.4,10.0,88,0,0,0,12
B0DMZXY888,5.0,5.0,100,0,0,0,0
B0DHZNYS1J,,,0,0,0,0,0
B0DHXW13VW,,,0,0,0,0,0
B0DK3GLQ44,,,0,0,0,0,0
B0DGWYC434,5.0,1.0,100,0,0,0,0
B0DJM4XT2T,4.3,261.0,63,18,10,2,7
B0DKTBLGL4,2.0,1.0,0,0,0,100,0
B0DN6CYLXC,,,0,0,0,0,0
B0DJ13BM24,4.0,2.0,49,0,51,0,0
B0DN6276QQ,4.6,18.0,62,23,0,0,15
B0DN67YN56,4.4,21.0,78,7,5,0,10
B0DLB7RCR3,3.7,42.0,51,13,10,15,11
B0DN66T5VG,,,0,0,0,0,0
B0DHX8V4SR,4.8,10.0,83,17,0,0,0
B0DN627X91,,,0,0,0,0,0
B0DK2V59GH,,,0,0,0,0,0
B0DK2SWVMP,1.0,2.0,32,0,0,0,68
B0DN5ZXZJD,,,0,0,0,0,0
B0DK2Y8SVY,3.6,5.0,37,22,22,0,19
B0DMZWTRY2,,,0,0,0,0,0
B0DC6SMCZG,5.0,1.0,100,0,0,0,0
B0DK34BBYV,5.0,2.0,100,0,0,0,0
B0DMZWQNWP,,,0,0,0,0,0
B0DJY1T6DR,,,0,0,0,0,0
B0DM9B8XPN,4.8,22.0,60,10,7,7,16
B0DKBDMZBH,5.0,1.0,100,0,0,0,0
B0DL523YWD,,,0,0,0,0,0
B0DN511D8C,4.9,63.0,82,15,1,0,2
B0DKBD8LDD,1.0,1.0,0,0,0,0,100
B0DKBDT33R,5.0,1.0,100,0,0,0,0
B0DL5379BG,,,100,0,0,0,0
B0DK351H3C,4.4,122.0,68,17,6,3,6
B0DL52R8K6,,,0,0,0,0,0
B0DN4YYTWR,4.2,55.0,71,8,8,0,13
B0DL4Y2CFK,1.0,1.0,0,0,0,0,100
B0DLN5BCH6,,,0,0,0,0,0
B0DLMXP617,,,0,0,0,0,0
B0DLMZR6NP,,,0,0,0,0,0
B0DMDT7CYX,,,0,0,0,0,0
B0DLH1N91C,3.1,6.0,51,19,8,12,10
B0DMJ4KVWZ,,,0,0,0,0,0
B0DN1LC88J,,,0,0,0,0,0
B0D9GSW2X5,3.8,12.0,51,14,14,21,0
B0D9LR188T,5.0,3.0,100,0,0,0,0
B0DHXHMPX3,,,0,0,0,0,0
B0DN1HPB6W,,,0,0,0,0,0
B0DN1KCGX8,,,0,0,0,0,0
B0DMV8Y3SN,5.0,1.0,100,0,0,0,0
B0DG28VMQ7,5.0,1.0,100,0,0,0,0
B0DMSW7WBC,,,0,0,0,0,0
B0DMF91CJQ,,,0,0,0,0,0
B0DMVBYYR8,4.5,2.0,61,39,0,0,0
B0DM5GVWNL,,,0,0,0,0,0
B0DMRFFWSN,,,0,0,0,0,0
B0DHZQZBL9,,,0,0,0,0,0
B0DMVG19BR,,,0,0,0,0,0
B0DM5KP9BX,5.0,1.0,100,0,0,0,0
B0DM4HXKZ6,,,0,0,0,0,0
B0DMSPRTKK,,,0,0,0,0,0
B0DLGGLPW9,,,0,0,0,0,0
B0DMVKQQTZ,,,0,0,0,0,0
B0DHZTL184,,,0,0,0,0,0
B0DJ96J3NK,,,0,100,0,0,0
B0DMSSL5M3,,,0,0,0,0,0
B0DMVF8M14,,,0,0,0,0,0
B0DMNJXP1R,,,0,0,0,0,0
B0DMVK1BNM,,,0,0,0,0,0
B0DM5F7YMT,,,0,0,0,0,0
B0DM5BY177,,,0,0,0,0,0
B0DMK6F34P,,,0,0,0,0,0
B0DMV7NJF2,,,0,0,0,0,0
B0DJNJ812L,4.3,84.0,68,10,11,3,8
B0DGPQ731F,5.0,2.0,100,0,0,0,0
B0DMRDCL1W,,,0,0,0,0,0
B0DN1TNFM3,1.0,1.0,0,0,0,0,100
B0DN1SGVW7,,,0,0,0,0,0
B0DMVY5BKY,,,0,0,0,0,0
B0DMVY9B5M,,,0,0,0,0,0
B0DMW4LCD1,4.7,11.0,88,0,12,0,0
B0DKNLSW29,5.0,1.0,100,0,0,0,0
B0DM5ZQ2B1,,,0,0,0,0,0
B0DN1K54K6,,,0,0,0,0,0
B0DN1FNFXL,4.3,3.0,64,0,36,0,0
B0D66H6HLN,3.7,2.0,35,0,65,0,0
B0DJVMZ8KW,5.0,1.0,100,0,0,0,0
B0DKX3JTVS,4.3,7.0,53,29,18,0,0
B0DMMVFRFS,,,0,0,0,0,0
B0DKTCZYQR,3.6,3.0,34,42,24,0,0
B0DN16BVKV,4.6,104.0,74,14,8,1,3
B0DKT6N348,4.6,3.0,52,23,0,0,25
B0DKHGZXQV,3.6,10.0,41,18,0,0,41
B0DN1662T4,5.0,1.0,100,0,0,0,0
B0DN141DB5,5.0,3.0,100,0,0,0,0
B0DMNSRYLZ,,,0,0,0,0,0
B0DJ95JX11,5.0,1.0,100,0,0,0,0
B0DMSQPM91,4.6,3.0,46,27,0,0,27
B0DMRTZCBP,2.2,4.0,31,0,0,0,69
B0DMRYFG23,3.0,4.0,51,0,0,0,49
B0DMNPWWRM,,,0,0,0,0,0
B0DMS4TWZK,,,0,0,0,0,0
B0DMNT7XCS,1.0,2.0,0,0,0,0,100
B0DMNR7B1Y,,,0,0,0,0,0
B0DMNVK8Z8,5.0,5.0,100,0,0,0,0
B0DMNMVZHH,,,0,100,0,0,0
B0DMNWGRZZ,5.0,1.0,100,0,0,0,0
B0DMZNJJCG,3.6,4.0,67,0,0,0,33
B0DGTC8RQ5,,,0,0,0,0,0
B0DHKXQHP1,4.1,14.0,62,19,0,0,19
B0DM21FQ3V,4.5,2.0,50,50,0,0,0
B0DGKTS6YQ,4.3,7.0,65,22,13,0,0
B0DFW73ZLD,,,0,0,0,0,0
B0DL9YFSK5,,,0,0,0,0,0
B0DMYPL24V,5.0,1.0,100,0,0,0,0
B0DMNWXT13,5.0,2.0,100,0,0,0,0
B0DKD2TJG7,2.0,2.0,39,0,0,0,61
B0DMNZNMNW,4.8,11.0,66,21,0,13,0
B0D8443BYT,4.5,70.0,76,8,6,5,5
B0DBTX5KTD,3.9,9.0,57,12,0,11,20
B0DKFP3KFP,5.0,1.0,100,0,0,0,0
B0DM1PJ8ZJ,,,0,0,0,0,0
B0DMWT623S,3.8,9.0,22,21,41,0,16
B0DJ8FLJFY,4.0,16.0,68,0,9,9,14
B0DLNMWQT9,3.8,53.0,58,10,11,5,16
B0DMFCXZC1,4.3,405.0,73,11,5,3,8
B0DLTFG6G5,5.0,2.0,100,0,0,0,0
B0DLFK5MRL,5.0,2.0,100,0,0,0,0
B0DMVZF6XC,,,0,0,0,0,0
B0DMW21J25,,,0,0,0,0,0
B0DMSY61HZ,,,100,0,0,0,0
B0DGP8T54K,,,0,0,0,0,0
B0DBZCX4W9,,,0,0,0,0,0
B0DMSZ4MTM,,,0,0,0,0,0
B0DBPY54LL,,,0,0,0,0,0
B0DHWR8X7V,3.9,5.0,55,23,0,0,22
B0DMVJ96V2,,,0,0,0,0,0
B0DJP4WXY6,3.7,4.0,26,45,0,29,0
B0DK6ZG85S,,,0,0,0,0,0
B0DHTM4BBG,4.2,22.0,71,6,5,0,18
B0DLB7VV6K,4.5,33.0,77,8,3,1,11
B0DL5P58V2,3.9,37.0,41,34,7,11,7
B0DL4B1T3F,5.0,2.0,100,0,0,0,0
B0DLP835PL,4.1,37.0,49,28,11,5,7
B0DGT8MK6C,,,0,0,0,0,0
B0DFM6LTQV,,,0,0,0,0,0
B0DGS2N7B6,,,0,0,0,0,0
B0DLKSQYZB,4.5,2.0,51,49,0,0,0
B0D924Z2ZS,,,0,0,0,0,0
B0DK5C4GMX,,,0,0,0,0,0
B0DKP3S84Y,3.0,6.0,20,37,26,0,17
B0DJNWB5JJ,,,0,0,0,0,0
B0DK12SC8K,4.6,3.0,65,35,0,0,0
B0DHX71HDG,,,0,0,0,0,0
B0DJYVYHKV,,,0,0,0,0,0
B0DJY2FL5S,,,0,0,0,0,0
B0DD42J3K2,,,100,0,0,0,0
B0DHRYB9M3,,,0,0,0,0,0
B0DHTX483G,,,0,0,0,0,0
B0DMN4MR8D,5.0,1.0,100,0,0,0,0
B0DJ2RPYQ5,4.5,42.0,79,5,8,3,5
B0DLTXVFM3,3.1,7.0,48,13,0,0,39
B0DLTYM69M,4.7,9.0,73,27,0,0,0
B0DLTYLP17,4.7,4.0,73,27,0,0,0
B0DLTW3HD1,3.4,5.0,66,0,0,15,19
B0DB116XSC,3.0,2.0,0,0,100,0,0
B0DKDVK1W4,4.0,1.0,0,100,0,0,0
B0DMSYCPX6,4.4,,73,12,5,3,7
B0DJZ7X4X1,4.7,29.0,93,0,0,0,7
B0DMTCTFJX,4.0,47.0,59,23,6,4,8
B0DMT7NX7C,,,0,0,0,0,0
B0DMT6RFXW,,,0,0,0,0,0
B0DMK2Q1TW,4.6,8.0,52,48,0,0,0
B0DMSVMRJG,,,0,0,0,0,0
B0DMSTR7KD,,,0,0,0,0,0
B0DGP9TZS7,5.0,1.0,100,0,0,0,0
B0DHVBPCQC,3.0,2.0,50,0,0,0,50
B0DHKL1T3K,4.5,,76,13,5,2,4
B0DJ97T4M1,4.3,5.0,54,22,24,0,0
B0DK381H7X,5.0,1.0,50,0,0,50,0
B0DK6TFH8R,,,0,0,0,0,0
B0DMS95BCY,,,0,0,0,0,0
B0DHV822V6,,,0,0,0,0,0
B0DMSH6BL7,,,0,0,0,0,0
B0DHTTRWZD,5.0,2.0,100,0,0,0,0
B0DGG8SJP8,5.0,3.0,100,0,0,0,0
B0DJ95S9TK,,,0,0,0,0,0
B0DDXCN2W6,,,0,0,0,0,0
B0DKNKG215,5.0,1.0,100,0,0,0,0
B0DH2GSZSV,5.0,1.0,100,0,0,0,0
B0DLP7SPBC,4.8,10.0,68,16,16,0,0
B0DJ6SFFNH,,,0,0,0,0,0
B0DK1MP5TC,,,0,0,0,0,0
B0DM6DJT6W,4.5,2.0,52,48,0,0,0
B0DMS3DDK8,,,0,0,0,0,0
B0DGC9N7RN,,,0,0,0,0,0
B0DH2HRYZF,5.0,1.0,100,0,0,0,0
B0DLSZLL8Z,,,0,0,0,0,0
B0DHTSYTP4,4.3,24.0,71,10,9,5,5
B0DLB3BGFF,,,0,0,0,0,0
B0DHV5STZJ,4.0,2.0,51,0,49,0,0
B0DHVLRKK8,3.8,12.0,70,0,15,0,15
B0DM7XW3SM,,,0,0,0,0,0
B0DK96FZT7,3.8,9.0,63,15,14,0,8
B0DK962G9K,4.0,2.0,75,0,0,0,25
B0DK95PF16,3.0,7.0,31,27,0,0,42
B0DK945MNM,,,100,0,0,0,0
B0DK9625PT,,,0,0,0,0,0
B0DHXFKQXR,5.0,1.0,100,0,0,0,0
B0DJNKH395,4.1,7.0,64,10,0,0,26
B0DM7X9XKN,4.5,2.0,65,35,0,0,0
B0DK2RSW5L,4.3,32.0,70,12,10,4,4
B0DMNCKVGQ,5.0,1.0,48,0,0,52,0
B0DKBDPH6T,,,0,0,0,0,0
B0DHV7YLGF,,,100,0,0,0,0
B0DHV8M55D,5.0,2.0,100,0,0,0,0
B0DKCS2DVY,,,0,0,0,0,0
B0DFPMGM5H,,,0,0,0,0,0
B0DMNPNGLL,,,0,0,0,0,0
B0DMNVVXF8,,,0,0,0,0,0
B0DMNSZJKV,,,0,0,0,0,0
B0DFPRGCD5,1.7,3.0,18,0,0,0,82
B0DJSNSTP9,,,0,0,0,0,0
B0DJ87W5SX,,,0,0,0,0,0
B0DM1P5QNS,4.5,,75,14,5,2,4
B0DG8ZBQSH,,,0,0,0,0,0
B0DFPTK7PV,,,0,0,0,0,0
B0DFPRRYHY,,,0,0,0,0,0
B0DFQ3ZV6M,,,0,0,0,0,0
B0DHXW3C5B,,,0,0,0,0,0
B0DFPRM4M4,,,0,0,0,0,0
B0DK8DWYD1,5.0,1.0,100,0,0,0,0
B0DGLG1LY1,3.5,9.0,46,0,19,13,22
B0DGX26WMK,4.6,6.0,82,0,18,0,0
B0DJQFYR33,,,0,0,0,0,0
B0DJQG9D1T,5.0,3.0,100,0,0,0,0
B0DHZQLFBY,,,0,0,0,0,0
B0DHTW2Q85,,,0,0,0,0,0
B0DGX2QLCJ,,,0,0,0,0,0
B0DMNHH8B1,,,0,0,0,0,0
B0DMNMVR9Q,2.0,1.0,0,0,0,100,0
B0DMNM74WB,,,0,0,0,0,0
B0DMNHKT28,1.0,1.0,0,0,0,0,100
B0DMNHQ1NH,,,0,0,0,0,0
B0DMNLTXQZ,,,0,0,0,0,0
B0DMNJJ7TW,,,0,0,0,0,0
B0DGQ5FT5K,,,0,0,0,0,0
B0DKSQ4DW1,4.5,7.0,58,13,29,0,0
B0DH233CCR,4.5,230.0,76,13,5,2,4
B0DMN9HN6D,,,0,0,0,0,0
B0DMN94GCJ,,,0,0,0,0,100
B0DMNBJXTY,,,0,0,0,0,0
B0DGQ2S125,5.0,1.0,100,0,0,0,0
B0DMN75FJ7,,,0,0,0,0,0
B0DJQNKV5X,,,0,0,0,0,0
B0DKD3HDVL,,,0,0,0,0,0
B0DHZDS9K5,,,0,0,0,0,0
B0DMN3S1T1,,,0,0,0,0,0
B0DDWY6SQS,,,0,0,0,0,0
B0DMJ9FSGH,,,0,100,0,0,0
B0DMJH8G4Z,,,0,0,0,0,0
B0DMJ6YNS1,,,0,0,0,0,0
B0DMJJ53LQ,,,0,0,0,0,0
B0DMJJQVR4,,,0,0,0,0,0
B0DMJ6Y3V3,,,0,0,0,0,0
B0DJ4NQX4S,4.4,16.0,73,10,9,0,8
B0DFVX67YL,,,0,100,0,0,0
B0DKS8PZLY,4.4,20.0,63,24,8,5,0
B0DHX3DS16,,,0,0,0,0,0
B0DL665SPF,,,0,0,0,0,0
B0DLN4Z7WV,4.6,6.0,64,24,12,0,0
B0DMCB57FC,,,0,0,0,0,0
B0DM1S6XRN,,,0,0,0,0,0
B0DL9QTGGM,3.7,22.0,49,20,7,8,16
B0DLN8FQNK,4.7,9.0,64,24,12,0,0
B0DHR9MTP9,,,0,0,0,0,0
B0DJVZ3ZDR,4.2,37.0,63,18,8,5,6
B0DM1S3TRH,,,0,0,0,0,0
B0DM1Z3H2B,,,51,0,0,0,49
B0DM5ZMHBB,,,0,0,0,0,0
